"trinID"	"orfID"	"uniprotID"	"up.perct.id"	"up.alignment.length"	"up.mistmatches"	"up.gap.openings"	"up.q.start"	"up.q.end"	"up.s.start"	"up.s.end"	"up.e.value"	"up.bit.score"	"Entry"	"Status"	"Protein.names"	"Gene.names"	"Organism"	"Length"	"Gene.ontology.IDs"	"Gene.ontology..GO."	"Gene.ontology..biological.process."	"Gene.ontology..molecular.function."	"Gene.ontology..cellular.component."	"Cross.reference..PANTHER."	"Cross.reference..Pfam."	"Cross.reference..eggNOG."	"Taxonomic.lineage..SUPERKINGDOM."	"Taxonomic.lineage..KINGDOM."	"Taxonomic.lineage..PHYLUM."	"Taxonomic.lineage..all."	"type"	"len"	"strand"	"GI"	"Ginum"	"db"	"seqID"	"nr.annotation"	"nr.perct.id"	"nr.alignment.length"	"nr.mistmatches"	"nr.gap.openings"	"nr.q.start"	"nr.q.end"	"nr.s.start"	"nr.s.end"	"nr.e.value"	"nr.bit.score"
"81053"	"TRINITY_DN44186_c0_g1_TRINITY_DN44186_c0_g1_i1_g.16405_m.16405"	"Gene.10964::TRINITY_DN44186_c0_g1_TRINITY_DN44186_c0_g1_i1_g.16405_m.16405::g.10964::m.10964"	"YWRD_BACSU"	30.16	63	40	2	54	112	107	169	4	30.4	"O05218"	"reviewed"	"Putative gamma-glutamyltransferase YwrD (EC 2.3.2.2) (Glutathione hydrolase) (EC 3.4.19.13) [Cleaved into: Gamma-glutamyltranspeptidase large chain; Gamma-glutamyltranspeptidase small chain]"	"ywrD BSU36100"	"Bacillus subtilis (strain 168)"	525	"GO:0003840; GO:0006751; GO:0036374"	"gamma-glutamyltransferase activity [GO:0003840]; glutathione hydrolase activity [GO:0036374]; glutathione catabolic process [GO:0006751]"	"glutathione catabolic process [GO:0006751]"	"gamma-glutamyltransferase activity [GO:0003840]; glutathione hydrolase activity [GO:0036374]"	""	""	"PF01019;"	"ENOG4105CFB;COG0405;"	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus subtilis group, Bacillus subtilis, Bacillus subtilis subsp. subtilis, Bacillus subtilis (strain 168)"	"type:complete"	"len:126"	"TRINITY_DN44186_c0_g1_TRINITY_DN44186_c0_g1_i1_g.16405_m.16405:1-378(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"81080"	"TRINITY_DN44209_c0_g1_TRINITY_DN44209_c0_g1_i1_g.16445_m.16445"	"Gene.16499::TRINITY_DN44209_c0_g1_TRINITY_DN44209_c0_g1_i1_g.16445_m.16445::g.16499::m.16499"	"PRMA_HAHCH"	35.14	37	24	0	19	55	239	275	0.38	32.3	"Q2S9L7"	"reviewed"	"Ribosomal protein L11 methyltransferase (L11 Mtase) (EC 2.1.1.-)"	"prmA HCH_06007"	"Hahella chejuensis (strain KCTC 2396)"	292	"GO:0005737; GO:0008276"	"cytoplasm [GO:0005737]; protein methyltransferase activity [GO:0008276]"	""	"protein methyltransferase activity [GO:0008276]"	"cytoplasm [GO:0005737]"	""	""	"ENOG4105F59;COG2264;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Hahellaceae, Hahella, Hahella chejuensis, Hahella chejuensis (strain KCTC 2396)"	"type:complete"	"len:100"	"TRINITY_DN44209_c0_g1_TRINITY_DN44209_c0_g1_i1_g.16445_m.16445:1-300(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"81083"	"TRINITY_DN44212_c3_g2_TRINITY_DN44212_c3_g2_i2_g.16458_m.16458"	"Gene.15598::TRINITY_DN44212_c3_g2_TRINITY_DN44212_c3_g2_i2_g.16458_m.16458::g.15598::m.15598"	"GSIA_PECAS"	29.41	51	36	0	26	76	247	297	6.4	29.3	"Q6D3A9"	"reviewed"	"Glutathione import ATP-binding protein GsiA (EC 3.6.3.-)"	"gsiA ECA2835"	"Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)"	623	"GO:0005524; GO:0005886; GO:0015833; GO:0016887"	"plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; peptide transport [GO:0015833]"	"peptide transport [GO:0015833]"	"ATPase activity [GO:0016887]; ATP binding [GO:0005524]"	"plasma membrane [GO:0005886]"	""	"PF00005;PF08352;"	"ENOG4108JQ6;COG1123;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Pectobacteriaceae, Pectobacterium, Pectobacterium atrosepticum (Erwinia carotovora subsp. atroseptica), Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)"	"type:complete"	"len:103"	"TRINITY_DN44212_c3_g2_TRINITY_DN44212_c3_g2_i2_g.16458_m.16458:1-309(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"81086"	"TRINITY_DN44214_c3_g2_TRINITY_DN44214_c3_g2_i1_g.16465_m.16465"	"Gene.14804::TRINITY_DN44214_c3_g2_TRINITY_DN44214_c3_g2_i1_g.16465_m.16465::g.14804::m.14804"	"ATP6_EHRCR"	22.78	79	53	1	2	72	163	241	1	31.6	"Q2GFB2"	"reviewed"	"ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)"	"atpB ECH_1086"	"Ehrlichia chaffeensis (strain ATCC CRL-10679 / Arkansas)"	243	"GO:0005886; GO:0015078; GO:0015986; GO:0016021; GO:0045263"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; hydrogen ion transmembrane transporter activity [GO:0015078]; ATP synthesis coupled proton transport [GO:0015986]"	"ATP synthesis coupled proton transport [GO:0015986]"	"hydrogen ion transmembrane transporter activity [GO:0015078]"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]"	""	"PF00119;"	"ENOG4105EE4;COG0356;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Ehrlichia, canis group, Ehrlichia chaffeensis, Ehrlichia chaffeensis (strain ATCC CRL-10679 / Arkansas)"	"type:5prime_partial"	"len:106"	"TRINITY_DN44214_c3_g2_TRINITY_DN44214_c3_g2_i1_g.16465_m.16465:1-318(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"81091"	"TRINITY_DN44218_c3_g2_TRINITY_DN44218_c3_g2_i1_g.16476_m.16476"	"Gene.2026::TRINITY_DN44218_c3_g2_TRINITY_DN44218_c3_g2_i1_g.16476_m.16476::g.2026::m.2026"	"SECA2_STAAW"	36.59	41	26	0	56	96	665	705	0.33	33.1	"Q8NUJ8"	"reviewed"	"Protein translocase subunit SecA 2"	"secA2 MW2570"	"Staphylococcus aureus (strain MW2)"	796	"GO:0005524; GO:0005737; GO:0005886; GO:0006605; GO:0015450; GO:0017038"	"cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; P-P-bond-hydrolysis-driven protein transmembrane transporter activity [GO:0015450]; protein import [GO:0017038]; protein targeting [GO:0006605]"	"protein import [GO:0017038]; protein targeting [GO:0006605]"	"ATP binding [GO:0005524]; P-P-bond-hydrolysis-driven protein transmembrane transporter activity [GO:0015450]"	"cytoplasm [GO:0005737]; plasma membrane [GO:0005886]"	""	"PF07517;PF01043;PF07516;"	""	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Staphylococcus aureus, Staphylococcus aureus subsp. aureus, Staphylococcus aureus (strain MW2)"	"type:5prime_partial"	"len:114"	"TRINITY_DN44218_c3_g2_TRINITY_DN44218_c3_g2_i1_g.16476_m.16476:1140-799(-)"	"gi"	780070824	"ref"	"XP_011671535.1"	"PREDICTED: regulator of G-protein signaling 12 isoform X1 [Strongylocentrotus purpuratus]"	51.9	285	110	7	178	993	702	972	2.6e-63	251.1
"81098"	"TRINITY_DN44230_c0_g1_TRINITY_DN44230_c0_g1_i1_g.16492_m.16492"	"Gene.2868::TRINITY_DN44230_c0_g1_TRINITY_DN44230_c0_g1_i1_g.16492_m.16492::g.2868::m.2868"	"ETFA_PSEAE"	70	310	92	1	1	310	1	309	3e-134	390	"Q9HZP7"	"reviewed"	"Electron transfer flavoprotein subunit alpha (Alpha-ETF) (Electron transfer flavoprotein large subunit) (ETFLS)"	"etfA PA2951"	"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"	309	"GO:0009055; GO:0016491; GO:0033539; GO:0050660"	"electron carrier activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity [GO:0016491]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]"	"fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]"	"electron carrier activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity [GO:0016491]"	""	""	"PF01012;PF00766;"	"ENOG4105C10;COG2025;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas aeruginosa group, Pseudomonas aeruginosa, Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"	"type:complete"	"len:311"	"TRINITY_DN44230_c0_g1_TRINITY_DN44230_c0_g1_i1_g.16492_m.16492:1-933(+)"	"gi"	737039524	"ref"	"WP_035034779.1"	"electron transfer flavoprotein subunit beta [Aquabacterium sp. NJ1]"	82.9	310	53	0	1	930	1	310	3.7e-132	479.6
"81174"	"TRINITY_DN44247_c5_g1_TRINITY_DN44247_c5_g1_i1_g.16528_m.16528"	"Gene.1792::TRINITY_DN44247_c5_g1_TRINITY_DN44247_c5_g1_i1_g.16528_m.16528::g.1792::m.1792"	"CVFC_STAS1"	25.84	178	112	7	173	343	152	316	0.038	39.7	"Q49XP0"	"reviewed"	"Conserved virulence factor C"	"cvfC SSP1310"	"Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229)"	372	""	""	""	""	""	""	"PF08712;PF13769;"	"ENOG4106QQ5;COG1413;"	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Staphylococcus saprophyticus, Staphylococcus saprophyticus subsp. saprophyticus, Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229)"	"type:5prime_partial"	"len:406"	"TRINITY_DN44247_c5_g1_TRINITY_DN44247_c5_g1_i1_g.16528_m.16528:1-1218(+)"	"gi"	390363291	"ref"	"XP_003730338.1"	"PREDICTED: uncharacterized protein LOC100888809 [Strongylocentrotus purpuratus]"	45.8	406	205	4	25	1206	7	409	1.1e-94	355.5
"81179"	"TRINITY_DN44250_c1_g3_TRINITY_DN44250_c1_g3_i1_g.16534_m.16534"	"Gene.3875::TRINITY_DN44250_c1_g3_TRINITY_DN44250_c1_g3_i1_g.16534_m.16534::g.3875::m.3875"	"SYK_BURCM"	30.3	66	43	1	36	98	1	66	0.46	32.7	"Q0BDR2"	"reviewed"	"Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)"	"lysS Bamb_2155"	"Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) (Burkholderia cepacia (strain AMMD))"	508	"GO:0003676; GO:0004824; GO:0005524; GO:0005737; GO:0006430; GO:0046872"	"cytoplasm [GO:0005737]; ATP binding [GO:0005524]; lysine-tRNA ligase activity [GO:0004824]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; lysyl-tRNA aminoacylation [GO:0006430]"	"lysyl-tRNA aminoacylation [GO:0006430]"	"ATP binding [GO:0005524]; lysine-tRNA ligase activity [GO:0004824]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]"	"cytoplasm [GO:0005737]"	""	"PF00152;PF01336;"	"ENOG4105CRK;COG1190;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, Burkholderia cepacia complex, Burkholderia ambifaria, Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) (Burkholderia cepacia (strain AMMD))"	"type:complete"	"len:114"	"TRINITY_DN44250_c1_g3_TRINITY_DN44250_c1_g3_i1_g.16534_m.16534:284-625(+)"	"gi"	114154472	"gb"	"ABI53392.1"	"transcription factor SoxB2 [Strongylocentrotus droebachiensis]"	51.8	247	103	6	16	720	9	251	4e-55	223.4
"81183"	"TRINITY_DN44252_c1_g3_TRINITY_DN44252_c1_g3_i1_g.16538_m.16538"	"Gene.16827::TRINITY_DN44252_c1_g3_TRINITY_DN44252_c1_g3_i1_g.16538_m.16538::g.16827::m.16827"	"LEU1_HAEIN"	31.91	47	31	1	26	71	182	228	4.3	29.6	"P43861"	"reviewed"	"2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)"	"leuA HI_0986"	"Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)"	515	"GO:0003852; GO:0009098"	"2-isopropylmalate synthase activity [GO:0003852]; leucine biosynthetic process [GO:0009098]"	"leucine biosynthetic process [GO:0009098]"	"2-isopropylmalate synthase activity [GO:0003852]"	""	""	"PF00682;PF08502;"	"ENOG4105CYQ;COG0119;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus, Haemophilus influenzae, Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)"	"type:internal"	"len:100"	"TRINITY_DN44252_c1_g3_TRINITY_DN44252_c1_g3_i1_g.16538_m.16538:1-297(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"81185"	"TRINITY_DN44255_c3_g3_TRINITY_DN44255_c3_g3_i1_g.16541_m.16541"	"Gene.14238::TRINITY_DN44255_c3_g3_TRINITY_DN44255_c3_g3_i1_g.16541_m.16541::g.14238::m.14238"	"RPOB_MYCPN"	30.43	46	32	0	36	81	1115	1160	4.2	30	"P78013"	"reviewed"	"DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)"	"rpoB MPN_516 MP326"	"Mycoplasma pneumoniae (strain ATCC 29342 / M129)"	1391	"GO:0003677; GO:0003899; GO:0006351; GO:0032549"	"DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]; transcription, DNA-templated [GO:0006351]"	"transcription, DNA-templated [GO:0006351]"	"DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]"	""	"PTHR20856;"	"PF04563;PF04565;PF10385;PF00562;PF04560;"	""	"Bacteria"	""	"Tenericutes"	"cellular organisms, Bacteria, Terrabacteria group, Tenericutes, Mollicutes, Mycoplasmatales, Mycoplasmataceae, Mycoplasma, Mycoplasma pneumoniae, Mycoplasma pneumoniae (strain ATCC 29342 / M129)"	"type:5prime_partial"	"len:109"	"TRINITY_DN44255_c3_g3_TRINITY_DN44255_c3_g3_i1_g.16541_m.16541:1-327(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"81203"	"TRINITY_DN44274_c3_g2_TRINITY_DN44274_c3_g2_i1_g.16568_m.16568"	"Gene.15040::TRINITY_DN44274_c3_g2_TRINITY_DN44274_c3_g2_i1_g.16568_m.16568::g.15040::m.15040"	"LPXC_KLEP7"	24.66	73	45	3	11	73	93	165	2.5	30.4	"A6T4N9"	"reviewed"	"UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase)"	"lpxC KPN78578_00990 KPN_00100"	"Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)"	305	"GO:0008759; GO:0009245; GO:0046872; GO:0103117"	"metal ion binding [GO:0046872]; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity [GO:0008759]; UDP-3-O-acyl-N-acetylglucosamine deacetylase activity [GO:0103117]; lipid A biosynthetic process [GO:0009245]"	"lipid A biosynthetic process [GO:0009245]"	"metal ion binding [GO:0046872]; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity [GO:0008759]; UDP-3-O-acyl-N-acetylglucosamine deacetylase activity [GO:0103117]"	""	"PTHR33694:SF2;"	"PF03331;"	"ENOG4105C7C;COG0774;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Klebsiella, Klebsiella pneumoniae, Klebsiella pneumoniae subsp. pneumoniae, Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)"	"type:internal"	"len:106"	"TRINITY_DN44274_c3_g2_TRINITY_DN44274_c3_g2_i1_g.16568_m.16568:1-315(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"81204"	"TRINITY_DN44275_c4_g3_TRINITY_DN44275_c4_g3_i1_g.16566_m.16566"	"Gene.15872::TRINITY_DN44275_c4_g3_TRINITY_DN44275_c4_g3_i1_g.16566_m.16566::g.15872::m.15872"	"FIMH_SALTY"	29.73	74	37	2	14	78	160	227	2.2	30.4	"P37925"	"reviewed"	"Protein FimH"	"fimH STM0547"	"Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)"	335	"GO:0007155; GO:0009289"	"pilus [GO:0009289]; cell adhesion [GO:0007155]"	"cell adhesion [GO:0007155]"	""	"pilus [GO:0009289]"	""	"PF00419;"	"ENOG4108M66;ENOG410ZUTT;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Salmonella, Salmonella choleraesuis, Salmonella enterica I, Salmonella typhimurium, Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)"	"type:internal"	"len:103"	"TRINITY_DN44275_c4_g3_TRINITY_DN44275_c4_g3_i1_g.16566_m.16566:1-306(+)"	"gi"	870749864	"gb"	"KMS64603.1"	"hypothetical protein BVRB_018590 [Beta vulgaris subsp. vulgaris]"	52	75	36	0	62	286	19	93	7.1e-08	65.1
"81213"	"TRINITY_DN44290_c4_g1_TRINITY_DN44290_c4_g1_i4_g.16586_m.16586"	"Gene.16330::TRINITY_DN44290_c4_g1_TRINITY_DN44290_c4_g1_i4_g.16586_m.16586::g.16330::m.16330"	"ETCD_VIBPA"	44.44	27	15	0	30	56	183	209	3.1	30	"Q87MX1"	"reviewed"	"Electron transport complex subunit D"	"VP2105"	"Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)"	348	"GO:0005886; GO:0006810; GO:0016021; GO:0022900"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; electron transport chain [GO:0022900]; transport [GO:0006810]"	"electron transport chain [GO:0022900]; transport [GO:0006810]"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"PTHR30578:SF3;"	"PF03116;"	"ENOG4105D6A;COG4658;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio, Vibrio harveyi group, Vibrio parahaemolyticus, Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)"	"type:internal"	"len:102"	"TRINITY_DN44290_c4_g1_TRINITY_DN44290_c4_g1_i4_g.16586_m.16586:1-303(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"81221"	"TRINITY_DN44297_c1_g1_TRINITY_DN44297_c1_g1_i5_g.16602_m.16602"	"Gene.724::TRINITY_DN44297_c1_g1_TRINITY_DN44297_c1_g1_i5_g.16602_m.16602::g.724::m.724"	"DNLJ_CORU7"	48.28	29	15	0	123	151	245	273	2.3	33.1	"B1VG01"	"reviewed"	"DNA ligase (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)])"	"ligA cu0730"	"Corynebacterium urealyticum (strain ATCC 43042 / DSM 7109)"	712	"GO:0003911; GO:0006260; GO:0006281; GO:0046872"	"DNA ligase (NAD+) activity [GO:0003911]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]; DNA replication [GO:0006260]"	"DNA repair [GO:0006281]; DNA replication [GO:0006260]"	"DNA ligase (NAD+) activity [GO:0003911]; metal ion binding [GO:0046872]"	""	""	"PF00533;PF01653;PF03120;PF03119;"	"ENOG4105C77;COG0272;"	"Bacteria"	""	"Actinobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria (high G+C Gram-positive bacteria), Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium urealyticum, Corynebacterium urealyticum (strain ATCC 43042 / DSM 7109)"	"type:complete"	"len:232"	"TRINITY_DN44297_c1_g1_TRINITY_DN44297_c1_g1_i5_g.16602_m.16602:1652-957(-)"	"gi"	902936540	"ref"	"XP_013056292.1"	"PREDICTED: poly(U)-binding-splicing factor PUF60 isoform X2 [Anser cygnoides domesticus]"	56.8	514	194	5	292	1833	39	524	2.6e-145	524.2
"81230"	"TRINITY_DN44299_c0_g3_TRINITY_DN44299_c0_g3_i1_g.16609_m.16609"	"Gene.934::TRINITY_DN44299_c0_g3_TRINITY_DN44299_c0_g3_i1_g.16609_m.16609::g.934::m.934"	"ATPE_CLOPS"	36.99	73	43	1	271	343	52	121	2.4	33.1	"Q0SQZ6"	"reviewed"	"ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit) (F-ATPase epsilon subunit)"	"atpC CPR_2161"	"Clostridium perfringens (strain SM101 / Type A)"	133	"GO:0005886; GO:0015986; GO:0045261; GO:0046933"	"plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; ATP synthesis coupled proton transport [GO:0015986]"	"ATP synthesis coupled proton transport [GO:0015986]"	"proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]"	"plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]"	"PTHR13822;"	"PF00401;PF02823;"	""	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, Clostridium perfringens, Clostridium perfringens (strain SM101 / Type A)"	"type:5prime_partial"	"len:543"	"TRINITY_DN44299_c0_g3_TRINITY_DN44299_c0_g3_i1_g.16609_m.16609:1-1629(+)"	"gi"	780040909	"ref"	"XP_011668075.1"	"PREDICTED: uncharacterized protein LOC575162 [Strongylocentrotus purpuratus]"	37.6	510	307	8	1	1512	108	612	1.3e-92	349
"81235"	"TRINITY_DN44303_c0_g1_TRINITY_DN44303_c0_g1_i3_g.16625_m.16625"	"Gene.3225::TRINITY_DN44303_c0_g1_TRINITY_DN44303_c0_g1_i3_g.16625_m.16625::g.3225::m.3225"	"BPHD_BURCE"	29.75	121	70	4	47	159	131	244	0.73	33.5	"Q2VLB9"	"reviewed"	"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase (HOPDA hydrolase) (EC 3.7.1.8) (2,6-dioxo-6-phenylhexa-3-enoate hydrolase)"	"bphD"	"Burkholderia cepacia (Pseudomonas cepacia)"	286	"GO:0018774; GO:0019439"	"2,6-dioxo-6-phenylhexa-3-enoate hydrolase activity [GO:0018774]; aromatic compound catabolic process [GO:0019439]"	"aromatic compound catabolic process [GO:0019439]"	"2,6-dioxo-6-phenylhexa-3-enoate hydrolase activity [GO:0018774]"	""	""	"PF00561;"	""	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, Burkholderia cepacia complex, Burkholderia cepacia (Pseudomonas cepacia)"	"type:5prime_partial"	"len:175"	"TRINITY_DN44303_c0_g1_TRINITY_DN44303_c0_g1_i3_g.16625_m.16625:876-352(-)"	"gi"	780145508	"ref"	"XP_011681265.1"	"PREDICTED: band 7 protein AGAP004871 isoform X2 [Strongylocentrotus purpuratus]"	60.5	271	104	2	55	864	24	292	4.8e-81	309.7
"81248"	"TRINITY_DN44312_c5_g2_TRINITY_DN44312_c5_g2_i1_g.16663_m.16663"	"Gene.12869::TRINITY_DN44312_c5_g2_TRINITY_DN44312_c5_g2_i1_g.16663_m.16663::g.12869::m.12869"	"MOAC_THIDA"	28.36	67	48	0	47	113	77	143	0.013	36.6	"Q3SL94"	"reviewed"	"Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)"	"moaC Tbd_0569"	"Thiobacillus denitrificans (strain ATCC 25259)"	159	"GO:0006777; GO:0061799"	"cyclic pyranopterin monophosphate synthase activity [GO:0061799]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]"	"Mo-molybdopterin cofactor biosynthetic process [GO:0006777]"	"cyclic pyranopterin monophosphate synthase activity [GO:0061799]"	""	""	"PF01967;"	"ENOG4108YXW;COG0315;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Betaproteobacteria, Hydrogenophilales, Hydrogenophilaceae, Thiobacillus, Thiobacillus denitrificans, Thiobacillus denitrificans (strain ATCC 25259)"	"type:complete"	"len:115"	"TRINITY_DN44312_c5_g2_TRINITY_DN44312_c5_g2_i1_g.16663_m.16663:1-345(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
